cod_mpio,nom_mpio,dpto,tasa_prom,tasa_pico,pm25,poblacion,indice_vulnerabilidad,nivel_vulnerabilidad
85015,CHÁMEZA,CASANARE,88.47302224423188,264.55026455026456,52.0,2646.0,8.41,Alto
27413,LLORÓ,CHOCÓ,169.93844218833962,732.9203385393945,14.687246610411117,11546.0,8.39,Alto
27099,BOJAYÁ,CHOCÓ,103.47094522454024,1070.713295331998,14.687246610411117,12982.0,8.37,Alto
27430,MEDIO BAUDÓ,CHOCÓ,97.6824301137803,274.0067256196288,14.687246610411117,16058.0,8.35,Alto
13838,TURBANÁ,BOLÍVAR,37.569135508453556,219.2841019026121,16.05,17455.0,8.35,Alto
85325,SAN LUIS DE PALENQUE,CASANARE,40.535677911811895,213.7826961770624,52.0,8582.0,8.3,Alto
27495,NUQUÍ,CHOCÓ,60.394733691336256,413.0386246930119,14.687246610411117,17342.0,8.3,Alto
99001,PUERTO CARREÑO,VICHADA,46.62682078298965,345.3708191953466,14.687246610411117,21389.0,8.29,Alto
23807,TIERRALTA,CÓRDOBA,52.51470659121674,173.17445264503365,13.8,109770.0,8.28,Alto
27050,ATRATO,CHOCÓ,106.12484842464495,425.53191489361706,14.687246610411117,11045.0,8.26,Alto
52390,LA TOLA,NARIÑO,71.31200660505594,290.8898585217506,14.687246610411117,14828.0,8.25,Alto
85263,PORE,CASANARE,32.93818305793298,138.99418751579478,52.0,12270.0,8.21,Alto
13600,RÍO VIEJO,BOLÍVAR,30.67769456993899,187.6340243030736,16.05,19282.0,8.18,Alto
85010,AGUAZUL,CASANARE,20.276053219073475,108.87190178364604,52.0,43170.0,8.17,Alto
91407,LA PEDRERA,AMAZONAS,401.50159761330724,2166.953952228515,14.687246610411117,5569.0,8.15,Alto
85139,MANÍ,CASANARE,29.23151531802644,98.9742666906604,52.0,17481.0,8.13,Alto
23580,PUERTO LIBERTADOR,CÓRDOBA,44.04254422158691,178.62795640573418,13.8,53990.0,8.1,Alto
99773,CUMARIBO,VICHADA,28.328978338838116,147.63659435320528,14.687246610411117,81958.0,8.09,Alto
73671,SALDAÑA,TOLIMA,51.58333863061869,204.4557247602933,14.687246610411117,14736.0,8.06,Alto
91798,TARAPACÁ,AMAZONAS,211.97645874488592,803.4894398530763,14.687246610411117,4356.0,8.05,Alto
91540,PUERTO NARIÑO,AMAZONAS,59.15493455638857,410.8463434675432,14.687246610411117,10418.0,8.04,Alto
85430,TRINIDAD,CASANARE,25.284214463627475,117.23329425556857,52.0,16207.0,8.03,Alto
91001,LETICIA,AMAZONAS,25.137727037421612,295.70523351325977,14.687246610411117,52226.0,8.03,Alto
54553,PUERTO SANTANDER,NORTE DE SANTANDER,27.10656911906331,362.5546155991448,30.71875,10926.0,8.02,Alto
27660,SAN JOSÉ DEL PALMAR,CHOCÓ,108.42031936358579,527.4261603375527,14.687246610411117,5394.0,8.01,Alto
50150,CASTILLA LA NUEVA,META,46.13413322967746,185.13375914097932,14.687246610411117,15232.0,8.01,Alto
50330,MESETAS,META,53.950767801160566,234.31398073418384,14.687246610411117,11747.0,8.0,Alto
97666,TARAIRA,VAUPÉS,314.1616178634292,1694.915254237288,14.687246610411117,2426.0,8.0,Alto
85410,TAURAMENA,CASANARE,20.377030448765186,113.14502768012284,52.0,25476.0,7.99,Alto
54206,CONVENCIÓN,NORTE DE SANTANDER,22.098885918782994,143.98848092152627,30.71875,20438.0,7.98,Alto
13654,SAN JACINTO,BOLÍVAR,24.55029451276838,129.366106080207,16.05,25185.0,7.98,Alto
50110,BARRANCA DE UPÍA,META,73.03610157472909,502.39234449760767,14.687246610411117,6869.0,7.97,Alto
15667,SAN LUIS DE GACENO,BOYACÁ,107.84943932576245,557.1030640668524,14.687246610411117,4667.0,7.97,Alto
94885,LA GUADALUPE,GUAINÍA,326.83443396328664,731.7073170731708,14.687246610411117,429.0,7.95,Alto
91530,PUERTO ALEGRÍA,AMAZONAS,168.7845649790053,527.7044854881266,14.687246610411117,2289.0,7.93,Alto
27160,CÉRTEGUI,CHOCÓ,47.89946267792292,322.4545632206371,14.687246610411117,10234.0,7.92,Alto
54680,SANTIAGO,NORTE DE SANTANDER,39.8052848275836,139.2757660167131,30.71875,3741.0,7.92,Alto
50124,CABUYARO,META,70.55977395363159,313.63088057901086,14.687246610411117,6389.0,7.89,Alto
41349,HOBO,HUILA,63.14900876603872,283.7684449489217,14.687246610411117,7578.0,7.89,Alto
91536,PUERTO ARICA,AMAZONAS,128.80722098052547,669.8564593301436,14.687246610411117,1320.0,7.88,Alto
20770,SAN MARTÍN,CESAR,51.222861434876386,353.9355520338088,13.316487459299958,29439.0,7.88,Alto
15377,LABRANZAGRANDE,BOYACÁ,73.92288411955978,402.65753976243207,14.687246610411117,4967.0,7.87,Alto
15518,PAJARITO,BOYACÁ,142.90517821116342,403.4969737726967,14.687246610411117,1487.0,7.86,Alto
27491,NÓVITA,CHOCÓ,48.03005309608567,200.8284172210368,14.687246610411117,9813.0,7.84,Alto
54239,DURANIA,NORTE DE SANTANDER,43.279304801097716,82.05689277899343,30.71875,3679.0,7.83,Alto
15401,LA VICTORIA,BOYACÁ,112.55903405408544,418.41004184100416,14.687246610411117,1673.0,7.83,Alto
81591,PUERTO RONDÓN,ARAUCA,40.89030900318243,104.71204188481676,25.23333333333333,3825.0,7.82,Alto
50400,LEJANÍAS,META,42.709117092608516,172.54394478593767,14.687246610411117,12007.0,7.82,Alto
27810,UNIÓN PANAMERICANA,CHOCÓ,43.234011327762666,264.16201937188146,14.687246610411117,10221.0,7.8,Alto
52520,FRANCISCO PIZARRO,NARIÑO,35.88006813570373,156.72913117546847,14.687246610411117,16960.0,7.8,Alto
97889,YAVARATÉ,VAUPÉS,120.43677227981834,326.26427406199025,14.687246610411117,1226.0,7.8,Alto
50568,PUERTO GAITÁN,META,22.388012777321233,184.1426842742148,14.687246610411117,44239.0,7.78,Alto
50226,CUMARAL,META,29.961139994819952,145.93805740230258,14.687246610411117,24114.0,7.77,Alto
50270,EL DORADO,META,64.79713921514426,318.19496673416256,14.687246610411117,4128.0,7.76,Alto
73055,ARMERO,TOLIMA,35.8389702156175,234.9869451697128,14.687246610411117,13317.0,7.74,Alto
13620,SAN CRISTÓBAL,BOLÍVAR,30.51003247053766,163.39869281045753,16.05,8534.0,7.73,Alto
15455,MIRAFLORES,BOYACÁ,42.06752508584947,193.83799224648035,14.687246610411117,9802.0,7.72,Alto
41524,PALERMO,HUILA,24.7217766464104,125.78975957002773,14.687246610411117,34979.0,7.72,Alto
94886,CACAHUAL,GUAINÍA,81.7701778851207,214.5922746781116,14.687246610411117,2935.0,7.71,Alto
94883,SAN FELIPE,GUAINÍA,67.517185617169,303.5559410234172,14.687246610411117,2398.0,7.7,Alto
85250,PAZ DE ARIPORO,CASANARE,16.04541332071807,102.82580546880948,52.0,38967.0,7.7,Alto
73319,GUAMO,TOLIMA,25.052581967331577,114.83253588516747,14.687246610411117,34315.0,7.7,Alto
85225,NUNCHÍA,CASANARE,24.65239202757968,112.00716845878136,52.0,9449.0,7.69,Alto
50680,SAN CARLOS DE GUAROA,META,34.324680051365284,205.99250936329588,14.687246610411117,13047.0,7.69,Alto
50251,EL CASTILLO,META,42.32100082003068,244.8180186061694,14.687246610411117,8283.0,7.68,Alto
50325,MAPIRIPÁN,META,31.016958535139164,137.49484394335212,14.687246610411117,18985.0,7.68,Alto
50683,SAN JUAN DE ARAMA,META,38.81983885659642,276.11596870685685,14.687246610411117,9547.0,7.68,Alto
50606,RESTREPO,META,29.2754401570342,168.25574873808188,14.687246610411117,19316.0,7.67,Alto
73268,ESPINAL,TOLIMA,21.1142395640855,106.82069947776549,14.687246610411117,75949.0,7.67,Alto
73026,ALVARADO,TOLIMA,40.297581507256616,239.8081534772182,14.687246610411117,9153.0,7.66,Alto
41615,RIVERA,HUILA,26.990263728934618,127.75307884920026,14.687246610411117,25563.0,7.65,Alto
85162,MONTERREY,CASANARE,19.97991631891714,83.43495282716128,52.0,18531.0,7.63,Alto
27745,SIPÍ,CHOCÓ,55.25123120491937,187.2220922068804,14.687246610411117,4273.0,7.62,Alto
41020,ALGECIRAS,HUILA,26.98511673350334,113.34196891191708,14.687246610411117,24704.0,7.6,Alto
27075,BAHÍA SOLANO,CHOCÓ,34.12891714868326,222.8116710875332,14.687246610411117,10881.0,7.6,Alto
19809,TIMBIQUÍ,CAUCA,87.84787561853881,303.4832631245187,11.033928571428572,27234.0,7.59,Alto
73854,VALLE DE SAN JUAN,TOLIMA,43.7885105103453,171.15294849852188,14.687246610411117,6427.0,7.58,Alto
94888,MORICHAL,GUAINÍA,85.23264319823781,146.5201465201465,14.687246610411117,1365.0,7.58,Alto
85400,TÁMARA,CASANARE,24.792818591336516,99.55909543450431,52.0,7032.0,7.56,Alto
85315,SÁCAMA,CASANARE,44.38526409232135,44.38526409232135,52.0,2253.0,7.55,Alto
73443,SAN SEBASTIÁN DE MARIQUITA,TOLIMA,21.805071031887117,104.95696764326628,14.687246610411117,38937.0,7.55,Alto
23855,VALENCIA,CÓRDOBA,27.183095244218833,173.52305187004458,13.8,46897.0,7.54,Alto
50573,PUERTO LÓPEZ,META,21.7859664554986,111.12060859902554,14.687246610411117,35097.0,7.54,Alto
19318,GUAPI,CAUCA,62.146629224532354,290.1063723365233,11.033928571428572,29989.0,7.54,Alto
85001,YOPAL,CASANARE,13.317019445623822,91.70766217517472,52.0,184803.0,7.54,Alto
73547,PIEDRAS,TOLIMA,41.968946674023115,157.75635407537249,14.687246610411117,6960.0,7.54,Alto
41078,BARAYA,HUILA,37.30035411048858,133.30598851517638,14.687246610411117,9752.0,7.53,Alto
50006,ACACÍAS,META,19.79241739305317,94.34965183649604,14.687246610411117,92906.0,7.53,Alto
41791,TARQUI,HUILA,27.553465609833818,142.3253777096562,14.687246610411117,18327.0,7.52,Alto
18756,SOLANO,CAQUETÁ,22.115476639736066,160.63577950625634,14.687246610411117,25546.0,7.51,Alto
15442,MARIPÍ,BOYACÁ,38.89685031576235,169.664065151001,14.687246610411117,7335.0,7.5,Alto
20228,CURUMANÍ,CESAR,31.296989812821234,178.1214701537927,13.316487459299958,41199.0,7.5,Alto
41885,YAGUARÁ,HUILA,37.36350067928106,116.9963837481387,14.687246610411117,9402.0,7.49,Alto
95025,EL RETORNO,GUAVIARE,24.672208518663975,106.83089298058192,14.687246610411117,24562.0,7.49,Alto
27372,JURADÓ,CHOCÓ,35.33786750359959,279.76375505129005,14.687246610411117,7153.0,7.48,Alto
54099,BOCHALEMA,NORTE DE SANTANDER,26.85804147028038,69.91051454138703,30.71875,9054.0,7.48,Alto
27361,ISTMINA,CHOCÓ,22.98963441750677,92.37519725953582,14.687246610411117,32170.0,7.47,Alto
68147,CAPITANEJO,SANTANDER,98.15391732615726,427.90697674418607,13.518945628712185,5598.0,7.46,Alto
50287,FUENTE DE ORO,META,29.09025611475574,155.59799137138413,14.687246610411117,14139.0,7.46,Alto
13030,ALTOS DEL ROSARIO,BOLÍVAR,21.095524694274836,101.6053647632595,16.05,14763.0,7.43,Alto
5873,VIGÍA DEL FUERTE,ANTIOQUIA,239.5678374897141,1013.6937577805444,13.159560643113306,9502.0,7.43,Alto
50577,PUERTO LLERAS,META,30.559440394643666,128.04097311139563,14.687246610411117,10963.0,7.39,Alto
41206,COLOMBIA,HUILA,31.76137679746837,93.0954228083786,14.687246610411117,12890.0,7.38,Alto
13268,EL PEÑÓN,BOLÍVAR,23.40317032034899,96.82416731216112,16.05,10328.0,7.36,Alto
50223,CUBARRAL,META,32.40295533061409,175.6907842197732,14.687246610411117,7461.0,7.35,Alto
5313,GRANADA,ANTIOQUIA,98.6596149292444,526.04957005564,13.159560643113306,10497.0,7.35,Alto
8549,PIOJÓ,ATLÁNTICO,24.592345956119022,96.63703131039814,16.887182061579654,7118.0,7.35,Alto
15673,SAN MATEO,BOYACÁ,54.47941888619855,90.79903147699758,14.687246610411117,3304.0,7.34,Alto
25488,NILO,CUNDINAMARCA,36.602503660516376,317.6195252423939,13.23243093922652,20339.0,7.33,Alto
20045,BECERRIL,CESAR,19.092247912965345,71.28779301379629,15.7,23847.0,7.32,Alto
73408,LÉRIDA,TOLIMA,27.913950926312403,77.29353707116951,14.687246610411117,18582.0,7.31,Alto
47170,CHIVOLO,MAGDALENA,28.664441037907338,120.58132893317254,14.069054054054057,23928.0,7.31,Alto
54172,CHINÁCOTA,NORTE DE SANTANDER,18.839797516913308,58.79240402140043,30.71875,19194.0,7.31,Alto
68686,SAN MIGUEL,SANTANDER,91.5182481409879,355.2397868561279,13.518945628712185,2609.0,7.28,Alto
27006,ACANDÍ,CHOCÓ,25.54298761280327,107.12372790573112,14.687246610411117,14993.0,7.27,Alto
70204,COLOSÓ,SUCRE,32.28365261627509,105.3370786516854,14.687246610411117,9061.0,7.27,Alto
68322,GUAPOTÁ,SANTANDER,92.1425293104881,287.49401054144704,13.518945628712185,2468.0,7.25,Alto
86885,VILLAGARZÓN,PUTUMAYO,20.244770775325225,97.6426279815874,14.687246610411117,25798.0,7.25,Alto
15135,CAMPOHERMOSO,BOYACÁ,62.71558482282847,62.71558482282847,14.687246610411117,3189.0,7.23,Alto
15317,GUACAMAYAS,BOYACÁ,64.76683937823834,64.76683937823834,14.687246610411117,1544.0,7.21,Alto
95001,SAN JOSÉ DEL GUAVIARE,GUAVIARE,18.372611856794425,65.33290745956619,14.687246610411117,68878.0,7.2,Alto
41016,AIPE,HUILA,18.445751958878176,120.05213692803731,14.687246610411117,29154.0,7.2,Alto
76497,OBANDO,VALLE DEL CAUCA,18.91018588196158,103.52791271800588,14.924172231491601,15314.0,7.19,Alto
15832,TUNUNGUÁ,BOYACÁ,62.93266205160479,62.93266205160479,14.687246610411117,1589.0,7.19,Alto
47798,TENERIFE,MAGDALENA,32.96214950692655,147.35980352026198,14.069054054054057,12215.0,7.19,Alto
25438,MEDINA,CUNDINAMARCA,49.859054336195946,254.77707006369425,13.23243093922652,10205.0,7.18,Alto
15218,COVARACHÍA,BOYACÁ,47.10315591144606,74.01924500370096,14.687246610411117,2702.0,7.18,Alto
97001,MITÚ,VAUPÉS,17.95950364792989,110.9159811442832,14.687246610411117,32764.0,7.17,Alto
8421,LURUACO,ATLÁNTICO,14.764384179248866,79.25238582703166,16.887182061579654,30283.0,7.15,Alto
85230,OROCUÉ,CASANARE,19.14057140026037,47.28132387706856,52.0,13354.0,7.14,Alto
5475,MURINDÓ,ANTIOQUIA,127.38805103914633,520.9338221107466,13.159560643113306,5183.0,7.14,Alto
15090,BERBEO,BOYACÁ,60.79027355623101,60.79027355623101,14.687246610411117,1645.0,7.14,Alto
15531,PAUNA,BOYACÁ,31.339457780605084,94.95387954422138,14.687246610411117,7372.0,7.13,Alto
54261,EL ZULIA,NORTE DE SANTANDER,13.868204526240207,76.06812323035963,30.71875,29813.0,7.13,Alto
41518,PAICOL,HUILA,33.04546179245161,87.19916288803627,14.687246610411117,6911.0,7.13,Alto
13042,ARENAL,BOLÍVAR,17.745005839123063,64.53278265358803,16.05,20625.0,7.11,Alto
18029,ALBANIA,CAQUETÁ,28.636919470325843,155.4726368159204,14.687246610411117,6434.0,7.11,Alto
97511,PACOA,VAUPÉS,30.243907827469275,112.10762331838563,14.687246610411117,6265.0,7.1,Alto
81736,SARAVENA,ARAUCA,11.853864303167015,80.169383517997,25.23333333333333,61787.0,7.09,Alto
15660,SAN EDUARDO,BOYACÁ,57.87037037037037,57.87037037037037,14.687246610411117,1728.0,7.09,Alto
68655,SABANA DE TORRES,SANTANDER,23.322460955145978,115.70885448234064,13.518945628712185,34069.0,7.08,Alto
54245,EL CARMEN,NORTE DE SANTANDER,17.469463489054718,60.82262601687828,30.71875,14547.0,7.07,Alto
86573,PUERTO LEGUÍZAMO,PUTUMAYO,16.528334800412924,130.11515190943985,14.687246610411117,31159.0,7.07,Alto
73168,CHAPARRAL,TOLIMA,16.34953601159872,84.39352701647783,14.687246610411117,53754.0,7.07,Alto
50711,VISTAHERMOSA,META,18.006427836830827,95.4653937947494,14.687246610411117,27235.0,7.05,Alto
41244,ELÍAS,HUILA,32.656723835141264,95.1022349025202,14.687246610411117,4418.0,7.04,Alto
54109,BUCARASICA,NORTE DE SANTANDER,23.473344218282282,43.78283712784589,30.71875,7012.0,7.04,Alto
13810,TIQUISIO,BOLÍVAR,16.548611746431718,59.86743639084883,16.05,23859.0,7.03,Alto
15092,BETÉITIVA,BOYACÁ,52.994170641229466,52.994170641229466,14.687246610411117,1887.0,7.03,Alto
15690,SANTA MARÍA,BOYACÁ,36.228290612813836,80.42895442359249,14.687246610411117,3796.0,7.03,Alto
85279,RECETOR,CASANARE,24.717654575179996,42.70766602605168,52.0,4683.0,7.02,Alto
25168,CHAGUANÍ,CUNDINAMARCA,72.92338276380829,176.7676767676768,13.23243093922652,4512.0,7.01,Alto
5059,ARMENIA,ANTIOQUIA,85.5084651914337,278.8339670468948,13.159560643113306,5271.0,6.99,Alto
54250,EL TARRA,NORTE DE SANTANDER,14.046831555102093,72.56235827664399,30.71875,22740.0,6.99,Alto
68755,SOCORRO,SANTANDER,24.50002469068156,80.34709946970915,13.518945628712185,34837.0,6.98,Alto
41799,TELLO,HUILA,20.281802055786265,103.20627494151644,14.687246610411117,14534.0,6.97,Alto
20517,PAILITAS,CESAR,27.323633434202588,136.79110857794245,13.316487459299958,20465.0,6.95,Alto
99624,SANTA ROSALÍA,VICHADA,34.2992536781473,70.50528789659225,14.687246610411117,4367.0,6.94,Alto
13212,CÓRDOBA,BOLÍVAR,14.238655596639171,146.74710582096853,16.05,17028.0,6.93,Alto
25001,AGUA DE DIOS,CUNDINAMARCA,34.07664332797755,178.6721835621591,13.23243093922652,12771.0,6.93,Alto
68370,JORDÁN,SANTANDER,92.14503302057813,92.25092250922508,13.518945628712185,1089.0,6.93,Alto
68669,SAN ANDRÉS,SANTANDER,34.58593525065738,156.79247396124987,13.518945628712185,8929.0,6.93,Alto
5679,SANTA BÁRBARA,ANTIOQUIA,35.949344870627066,140.10180731331434,6.9,27249.0,6.93,Alto
